employee_id,training_date,program,training_type,outcome,duration_days,cost,start_date,exit_date,termination_type,employee_status,department,is_effective,effective_spend,wasted_spend,has_left,spend_to_leaver,date_validity,is_valid_record,tenure_at_training_years,cost_per_day,training_month
1152,2023-03-29,Customer Service,External,Incomplete,2,564.48,2023-01-12,,Unk,Active,Production,False,0.0,564.48,False,0.0,valid,True,0.21,282.24,2023-03
1153,2022-12-02,Communication Skills,Internal,Failed,4,555.35,2020-04-14,2021-09-10,Resignation,Voluntarily Terminated,Production,False,0.0,555.35,True,555.35,after_exit,False,2.63,138.84,2022-12
1154,2022-08-12,Customer Service,Internal,Incomplete,3,338.48,2021-09-27,2023-02-05,Retirement,Voluntarily Terminated,Production,False,0.0,338.48,True,338.48,valid,True,0.87,112.83,2022-08
1155,2022-09-10,Technical Skills,Internal,Failed,1,339.01,2018-11-17,2020-03-12,Resignation,Voluntarily Terminated,Production,False,0.0,339.01,True,339.01,after_exit,False,3.81,339.01,2022-09
1156,2022-09-04,Customer Service,Internal,Incomplete,5,939.49,2019-07-22,2023-02-28,Voluntary,Voluntarily Terminated,Production,False,0.0,939.49,True,939.49,valid,True,3.12,187.9,2022-09
1157,2022-10-11,Technical Skills,External,Passed,1,276.47,2019-02-10,,Unk,Active,Production,True,276.47,0.0,False,0.0,valid,True,3.67,276.47,2022-10
1158,2022-09-14,Customer Service,External,Completed,3,154.71,2018-11-22,2020-07-19,Resignation,Voluntarily Terminated,Production,True,154.71,0.0,True,154.71,after_exit,False,3.81,51.57,2022-09
1159,2022-12-27,Leadership Development,External,Failed,3,674.24,2023-04-23,,Unk,Active,Production,False,0.0,674.24,False,0.0,before_hire,False,-0.32,224.75,2022-12
1160,2022-11-07,Leadership Development,External,Failed,2,137.96,2022-12-26,2023-05-23,Retirement,Active,Production,False,0.0,137.96,True,137.96,before_hire,False,-0.13,68.98,2022-11
1161,2022-11-13,Technical Skills,Internal,Passed,5,926.85,2020-06-14,,Unk,Active,Production,True,926.85,0.0,False,0.0,valid,True,2.41,185.37,2022-11
1162,2022-09-02,Communication Skills,External,Incomplete,1,846.55,2022-03-29,2023-05-20,Resignation,Active,Production,False,0.0,846.55,True,846.55,valid,True,0.43,846.55,2022-09
1163,2023-02-23,Communication Skills,External,Passed,3,734.77,2022-12-18,,Unk,Active,Production,True,734.77,0.0,False,0.0,valid,True,0.18,244.92,2023-02
1164,2023-03-01,Technical Skills,Internal,Incomplete,3,315.09,2019-03-21,,Unk,Active,Production,False,0.0,315.09,False,0.0,valid,True,3.95,105.03,2023-03
1165,2022-09-27,Communication Skills,Internal,Passed,3,686.05,2021-02-08,,Unk,Active,Production,True,686.05,0.0,False,0.0,valid,True,1.63,228.68,2022-09
1166,2022-08-10,Communication Skills,External,Passed,4,942.51,2022-06-06,,Unk,Active,Production,True,942.51,0.0,False,0.0,valid,True,0.18,235.63,2022-08
1167,2023-02-23,Project Management,Internal,Failed,4,782.82,2021-11-01,,Unk,Active,Production,False,0.0,782.82,False,0.0,valid,True,1.31,195.7,2023-02
1168,2022-09-02,Project Management,Internal,Failed,1,370.64,2023-01-19,,Unk,Active,Production,False,0.0,370.64,False,0.0,before_hire,False,-0.38,370.64,2022-09
1169,2023-06-30,Technical Skills,Internal,Incomplete,1,487.66,2020-07-30,,Unk,Active,Production,False,0.0,487.66,False,0.0,valid,True,2.92,487.66,2023-06
1170,2023-08-04,Communication Skills,External,Incomplete,1,179.85,2023-07-16,,Unk,Active,Production,False,0.0,179.85,False,0.0,valid,True,0.05,179.85,2023-08
1171,2022-09-07,Project Management,Internal,Completed,1,294.74,2022-06-16,,Unk,Active,Production,True,294.74,0.0,False,0.0,valid,True,0.23,294.74,2022-09
1172,2023-03-30,Communication Skills,External,Passed,5,202.09,2021-06-13,2022-05-27,Voluntary,Voluntarily Terminated,Production,True,202.09,0.0,True,202.09,after_exit,False,1.79,40.42,2023-03
1173,2023-02-09,Customer Service,Internal,Passed,4,901.42,2020-11-14,2021-11-01,Resignation,Voluntarily Terminated,Production,True,901.42,0.0,True,901.42,after_exit,False,2.24,225.36,2023-02
1174,2023-05-12,Project Management,External,Incomplete,3,454.23,2020-06-16,2023-03-13,Resignation,Voluntarily Terminated,Production,False,0.0,454.23,True,454.23,after_exit,False,2.9,151.41,2023-05
1175,2023-01-04,Project Management,Internal,Passed,3,460.39,2018-12-20,2020-12-24,Voluntary,Voluntarily Terminated,Production,True,460.39,0.0,True,460.39,after_exit,False,4.04,153.46,2023-01
1176,2023-02-14,Leadership Development,Internal,Completed,2,644.72,2022-10-29,,Unk,Active,Production,True,644.72,0.0,False,0.0,valid,True,0.3,322.36,2023-02
1177,2022-09-17,Customer Service,External,Passed,3,436.86,2020-07-20,,Unk,Active,Production,True,436.86,0.0,False,0.0,valid,True,2.16,145.62,2022-09
1178,2022-12-21,Project Management,External,Failed,1,361.52,2021-10-03,2021-12-19,Involuntary,Voluntarily Terminated,Production,False,0.0,361.52,True,361.52,after_exit,False,1.22,361.52,2022-12
1179,2023-02-11,Technical Skills,Internal,Passed,2,229.05,2022-07-16,,Unk,Active,Production,True,229.05,0.0,False,0.0,valid,True,0.57,114.52,2023-02
1180,2022-11-17,Technical Skills,Internal,Completed,3,787.85,2020-06-30,,Unk,Active,Production,True,787.85,0.0,False,0.0,valid,True,2.38,262.62,2022-11
1181,2022-12-31,Communication Skills,External,Incomplete,1,483.82,2021-06-13,,Unk,Active,Production,False,0.0,483.82,False,0.0,valid,True,1.55,483.82,2022-12
1182,2022-10-19,Communication Skills,External,Passed,5,623.64,2020-12-29,2022-10-24,Voluntary,Active,Production,True,623.64,0.0,True,623.64,valid,True,1.8,124.73,2022-10
1183,2023-07-16,Technical Skills,Internal,Incomplete,4,351.35,2022-02-03,,Unk,Active,Production,False,0.0,351.35,False,0.0,valid,True,1.45,87.84,2023-07
1184,2023-01-31,Customer Service,Internal,Completed,3,512.51,2022-01-10,2023-05-11,Involuntary,Active,Production,True,512.51,0.0,True,512.51,valid,True,1.06,170.84,2023-01
1185,2022-09-22,Project Management,Internal,Failed,5,957.9,2018-12-13,,Unk,Active,Production,False,0.0,957.9,False,0.0,valid,True,3.78,191.58,2022-09
1186,2023-06-12,Communication Skills,External,Failed,5,886.45,2021-03-03,,Unk,Active,Production,False,0.0,886.45,False,0.0,valid,True,2.28,177.29,2023-06
1187,2022-10-25,Communication Skills,Internal,Incomplete,4,443.55,2021-07-04,,Unk,Active,Production,False,0.0,443.55,False,0.0,valid,True,1.31,110.89,2022-10
1188,2023-01-07,Technical Skills,Internal,Passed,4,899.13,2020-02-06,2021-07-21,Retirement,Voluntarily Terminated,Production,True,899.13,0.0,True,899.13,after_exit,False,2.92,224.78,2023-01
1189,2022-09-20,Communication Skills,External,Completed,1,202.74,2020-06-28,2022-07-11,Involuntary,Voluntarily Terminated,Production,True,202.74,0.0,True,202.74,after_exit,False,2.23,202.74,2022-09
1190,2023-05-21,Project Management,External,Failed,4,727.81,2020-12-22,2021-11-20,Resignation,Voluntarily Terminated,Production,False,0.0,727.81,True,727.81,after_exit,False,2.41,181.95,2023-05
1191,2022-09-23,Customer Service,Internal,Completed,2,820.39,2019-11-24,,Unk,Active,Production,True,820.39,0.0,False,0.0,valid,True,2.83,410.2,2022-09
1192,2022-10-11,Leadership Development,External,Passed,4,111.94,2022-09-23,,Unk,Active,Production,True,111.94,0.0,False,0.0,valid,True,0.05,27.98,2022-10
1193,2023-05-05,Technical Skills,External,Failed,1,231.96,2020-02-06,2022-01-23,Involuntary,Voluntarily Terminated,Production,False,0.0,231.96,True,231.96,after_exit,False,3.24,231.96,2023-05
1194,2023-05-07,Communication Skills,Internal,Completed,2,430.92,2019-01-14,2021-08-06,Resignation,Voluntarily Terminated,Production,True,430.92,0.0,True,430.92,after_exit,False,4.31,215.46,2023-05
1195,2023-07-06,Technical Skills,Internal,Failed,3,638.7,2019-06-25,2022-05-15,Retirement,Leave of Absence,Production,False,0.0,638.7,True,638.7,after_exit,False,4.03,212.9,2023-07
1196,2023-02-28,Communication Skills,Internal,Completed,5,355.3,2019-03-09,,Unk,Active,Production,True,355.3,0.0,False,0.0,valid,True,3.98,71.06,2023-02
1197,2023-02-25,Technical Skills,Internal,Passed,5,575.1,2020-06-13,,Unk,Active,Production,True,575.1,0.0,False,0.0,valid,True,2.7,115.02,2023-02
1198,2023-06-19,Project Management,Internal,Failed,1,140.82,2019-01-22,,Unk,Active,Production,False,0.0,140.82,False,0.0,valid,True,4.41,140.82,2023-06
1199,2022-11-28,Leadership Development,External,Passed,2,663.19,2020-12-12,,Unk,Active,Production,True,663.19,0.0,False,0.0,valid,True,1.96,331.6,2022-11
1200,2023-07-29,Project Management,Internal,Incomplete,2,996.77,2022-04-27,,Unk,Active,Production,False,0.0,996.77,False,0.0,valid,True,1.25,498.38,2023-07
1201,2022-10-10,Communication Skills,External,Passed,2,145.39,2022-04-11,2022-09-26,Voluntary,Voluntarily Terminated,Production,True,145.39,0.0,True,145.39,after_exit,False,0.5,72.69,2022-10
1202,2022-12-08,Technical Skills,Internal,Incomplete,1,344.74,2022-09-01,2022-12-02,Voluntary,Voluntarily Terminated,Production,False,0.0,344.74,True,344.74,after_exit,False,0.27,344.74,2022-12
1203,2022-10-12,Project Management,External,Incomplete,5,308.09,2018-09-08,,Unk,Active,Production,False,0.0,308.09,False,0.0,valid,True,4.09,61.62,2022-10
1204,2023-07-16,Project Management,External,Incomplete,1,610.96,2022-11-24,2023-08-05,Voluntary,Active,Production,False,0.0,610.96,True,610.96,valid,True,0.64,610.96,2023-07
1205,2023-08-01,Communication Skills,External,Failed,3,201.83,2020-07-23,,Unk,Active,Production,False,0.0,201.83,False,0.0,valid,True,3.02,67.28,2023-08
1206,2023-07-20,Technical Skills,Internal,Passed,5,391.85,2018-12-28,2023-05-15,Voluntary,Active,Production,True,391.85,0.0,True,391.85,after_exit,False,4.56,78.37,2023-07
1207,2022-12-07,Communication Skills,Internal,Completed,5,682.36,2019-10-01,,Unk,Active,Production,True,682.36,0.0,False,0.0,valid,True,3.18,136.47,2022-12
1208,2022-09-20,Leadership Development,Internal,Passed,3,492.39,2019-08-17,2019-10-25,Retirement,Active,Production,True,492.39,0.0,True,492.39,after_exit,False,3.09,164.13,2022-09
1209,2023-06-18,Communication Skills,External,Failed,2,197.78,2023-05-31,,Unk,Active,Production,False,0.0,197.78,False,0.0,valid,True,0.05,98.89,2023-06
1210,2023-01-09,Leadership Development,External,Incomplete,4,485.44,2020-12-08,2023-06-10,Involuntary,Active,Production,False,0.0,485.44,True,485.44,valid,True,2.09,121.36,2023-01
1211,2023-07-30,Leadership Development,External,Passed,3,557.34,2018-11-05,2023-03-23,Voluntary,Voluntarily Terminated,Production,True,557.34,0.0,True,557.34,after_exit,False,4.73,185.78,2023-07
1212,2023-05-03,Project Management,Internal,Failed,5,817.92,2020-08-26,2023-04-05,Voluntary,Voluntarily Terminated,Production,False,0.0,817.92,True,817.92,after_exit,False,2.68,163.58,2023-05
1213,2023-02-15,Project Management,External,Failed,4,485.39,2020-02-23,,Unk,Active,Production,False,0.0,485.39,False,0.0,valid,True,2.98,121.35,2023-02
1214,2023-04-02,Customer Service,Internal,Completed,3,145.13,2022-02-12,,Unk,Active,Production,True,145.13,0.0,False,0.0,valid,True,1.13,48.38,2023-04
1215,2022-09-13,Communication Skills,External,Passed,4,751.88,2020-02-13,,Unk,Active,Production,True,751.88,0.0,False,0.0,valid,True,2.58,187.97,2022-09
1216,2023-07-16,Leadership Development,External,Incomplete,1,136.48,2023-02-15,2023-03-09,Voluntary,Voluntarily Terminated,Production,False,0.0,136.48,True,136.48,after_exit,False,0.41,136.48,2023-07
1217,2023-04-17,Customer Service,External,Completed,1,857.42,2019-12-03,2021-08-31,Voluntary,Voluntarily Terminated,Production,True,857.42,0.0,True,857.42,after_exit,False,3.37,857.42,2023-04
1218,2023-01-30,Leadership Development,Internal,Failed,3,733.16,2018-12-31,,Unk,Active,Production,False,0.0,733.16,False,0.0,valid,True,4.08,244.39,2023-01
1219,2022-09-15,Communication Skills,External,Failed,5,761.31,2020-01-16,2021-02-09,Voluntary,Voluntarily Terminated,Production,False,0.0,761.31,True,761.31,after_exit,False,2.66,152.26,2022-09
1220,2023-06-29,Leadership Development,External,Passed,1,920.41,2018-11-20,2020-02-09,Voluntary,Voluntarily Terminated,Production,True,920.41,0.0,True,920.41,after_exit,False,4.61,920.41,2023-06
1221,2022-08-25,Customer Service,Internal,Passed,4,167.69,2022-11-11,2023-07-03,Involuntary,Voluntarily Terminated,Production,True,167.69,0.0,True,167.69,before_hire,False,-0.21,41.92,2022-08
1222,2023-03-10,Leadership Development,External,Passed,2,931.45,2020-12-18,2021-07-23,Involuntary,Voluntarily Terminated,Production,True,931.45,0.0,True,931.45,after_exit,False,2.22,465.72,2023-03
1223,2022-08-30,Project Management,External,Completed,1,474.36,2021-01-26,,Unk,Active,Production,True,474.36,0.0,False,0.0,valid,True,1.59,474.36,2022-08
1224,2023-03-18,Project Management,Internal,Incomplete,5,598.72,2021-11-26,2022-05-24,Retirement,Voluntarily Terminated,Production,False,0.0,598.72,True,598.72,after_exit,False,1.31,119.74,2023-03
1225,2022-08-14,Customer Service,Internal,Completed,5,557.02,2023-05-15,,Unk,Active,Production,True,557.02,0.0,False,0.0,before_hire,False,-0.75,111.4,2022-08
1226,2023-05-20,Customer Service,Internal,Completed,3,939.92,2023-06-20,,Unk,Active,Production,True,939.92,0.0,False,0.0,before_hire,False,-0.08,313.31,2023-05
1227,2023-05-15,Communication Skills,External,Failed,3,669.19,2019-08-22,2022-06-06,Voluntary,Active,Production,False,0.0,669.19,True,669.19,after_exit,False,3.73,223.06,2023-05
1228,2022-10-05,Technical Skills,Internal,Failed,5,525.69,2021-08-30,,Unk,Active,Production,False,0.0,525.69,False,0.0,valid,True,1.1,105.14,2022-10
1229,2023-01-11,Customer Service,External,Failed,1,173.66,2020-01-27,,Unk,Active,Production,False,0.0,173.66,False,0.0,valid,True,2.96,173.66,2023-01
1230,2023-04-30,Communication Skills,External,Completed,1,635.71,2022-03-04,,Unk,Active,Production,True,635.71,0.0,False,0.0,valid,True,1.16,635.71,2023-04
1231,2022-08-06,Project Management,External,Passed,1,896.8,2020-03-07,,Unk,Active,Production,True,896.8,0.0,False,0.0,valid,True,2.41,896.8,2022-08
1232,2022-11-30,Leadership Development,Internal,Incomplete,4,857.61,2020-03-19,,Unk,Active,Production,False,0.0,857.61,False,0.0,valid,True,2.7,214.4,2022-11
1233,2022-11-29,Customer Service,Internal,Failed,3,460.59,2022-07-23,,Unk,Active,Production,False,0.0,460.59,False,0.0,valid,True,0.35,153.53,2022-11
1234,2023-02-19,Leadership Development,Internal,Passed,1,504.82,2019-10-18,2021-10-03,Involuntary,Voluntarily Terminated,Production,True,504.82,0.0,True,504.82,after_exit,False,3.34,504.82,2023-02
1235,2023-04-10,Project Management,Internal,Failed,3,737.91,2020-04-14,,Unk,Active,Production,False,0.0,737.91,False,0.0,valid,True,2.99,245.97,2023-04
1236,2023-04-17,Customer Service,External,Passed,2,244.25,2018-11-25,2019-07-25,Retirement,Voluntarily Terminated,Production,True,244.25,0.0,True,244.25,after_exit,False,4.39,122.12,2023-04
1237,2022-11-11,Leadership Development,External,Passed,2,762.82,2021-03-23,2022-08-26,Resignation,Voluntarily Terminated,Production,True,762.82,0.0,True,762.82,after_exit,False,1.64,381.41,2022-11
1238,2022-11-14,Leadership Development,Internal,Incomplete,2,640.14,2020-10-27,2021-11-08,Voluntary,Voluntarily Terminated,Production,False,0.0,640.14,True,640.14,after_exit,False,2.05,320.07,2022-11
1239,2023-04-28,Project Management,Internal,Incomplete,3,726.03,2022-06-11,2023-06-29,Voluntary,Voluntarily Terminated,Production,False,0.0,726.03,True,726.03,valid,True,0.88,242.01,2023-04
1240,2023-01-04,Communication Skills,External,Passed,5,758.75,2020-03-19,,Unk,Active,Production,True,758.75,0.0,False,0.0,valid,True,2.8,151.75,2023-01
1241,2023-02-01,Project Management,External,Failed,5,878.94,2019-11-07,2022-12-07,Retirement,Voluntarily Terminated,Production,False,0.0,878.94,True,878.94,after_exit,False,3.24,175.79,2023-02
1242,2023-03-14,Project Management,External,Passed,3,227.9,2023-04-24,,Unk,Active,Production,True,227.9,0.0,False,0.0,before_hire,False,-0.11,75.97,2023-03
1243,2023-02-05,Communication Skills,Internal,Incomplete,3,855.27,2020-06-04,,Unk,Active,Production,False,0.0,855.27,False,0.0,valid,True,2.67,285.09,2023-02
1244,2023-02-18,Technical Skills,External,Incomplete,5,170.62,2022-05-23,,Unk,Active,Production,False,0.0,170.62,False,0.0,valid,True,0.74,34.12,2023-02
1245,2023-06-29,Communication Skills,Internal,Incomplete,4,392.14,2019-05-17,,Unk,Active,Production,False,0.0,392.14,False,0.0,valid,True,4.12,98.04,2023-06
1246,2022-12-25,Communication Skills,Internal,Completed,1,206.93,2018-09-28,2021-04-25,Resignation,Voluntarily Terminated,Production,True,206.93,0.0,True,206.93,after_exit,False,4.24,206.93,2022-12
1247,2022-12-09,Customer Service,External,Completed,5,307.13,2019-03-04,,Unk,Active,Production,True,307.13,0.0,False,0.0,valid,True,3.77,61.43,2022-12
1248,2022-08-24,Communication Skills,Internal,Passed,4,165.05,2021-03-29,2021-12-01,Resignation,Active,Production,True,165.05,0.0,True,165.05,after_exit,False,1.4,41.26,2022-08
1249,2022-08-15,Communication Skills,Internal,Completed,4,371.27,2019-07-07,2020-02-14,Retirement,Active,Production,True,371.27,0.0,True,371.27,after_exit,False,3.11,92.82,2022-08
1250,2023-04-28,Communication Skills,External,Incomplete,3,366.78,2018-09-06,,Unk,Active,Production,False,0.0,366.78,False,0.0,valid,True,4.64,122.26,2023-04
1251,2023-02-04,Communication Skills,External,Failed,5,205.92,2018-09-25,,Unk,Active,Production,False,0.0,205.92,False,0.0,valid,True,4.36,41.18,2023-02
1252,2022-11-20,Leadership Development,Internal,Completed,1,314.51,2022-03-11,2022-04-25,Voluntary,Active,Production,True,314.51,0.0,True,314.51,after_exit,False,0.7,314.51,2022-11
1253,2023-06-03,Customer Service,Internal,Completed,2,793.86,2020-07-13,2021-10-06,Retirement,Active,Production,True,793.86,0.0,True,793.86,after_exit,False,2.89,396.93,2023-06
1254,2023-04-20,Project Management,Internal,Passed,3,252.53,2020-06-22,,Unk,Active,Production,True,252.53,0.0,False,0.0,valid,True,2.83,84.18,2023-04
1255,2022-10-23,Customer Service,External,Passed,2,693.25,2019-09-30,2021-03-02,Resignation,Voluntarily Terminated,Production,True,693.25,0.0,True,693.25,after_exit,False,3.06,346.62,2022-10
1256,2023-05-26,Project Management,Internal,Completed,4,926.76,2020-01-08,,Unk,Active,Production,True,926.76,0.0,False,0.0,valid,True,3.38,231.69,2023-05
1257,2023-05-23,Technical Skills,Internal,Failed,1,694.61,2021-10-16,,Unk,Active,Production,False,0.0,694.61,False,0.0,valid,True,1.6,694.61,2023-05
1258,2023-06-30,Project Management,Internal,Incomplete,1,732.02,2022-06-29,,Unk,Active,Production,False,0.0,732.02,False,0.0,valid,True,1.0,732.02,2023-06
1259,2023-01-04,Leadership Development,Internal,Completed,1,897.62,2022-05-01,2023-04-24,Retirement,Voluntarily Terminated,Production,True,897.62,0.0,True,897.62,valid,True,0.68,897.62,2023-01
